744768[2617] 850370[418] -1 850372[732] -1 853132[523] -1 853242[418] -1 744768[2617] 850370[418] 850372[732] 853132[523] 853242[418] -1 -2  SUtility:9416
851742[1360] 853195[523] 853233[523] -1 -2  SUtility:2406
677830[1360] 678376[1046] 678387[1046] 851742[1360] 853075[1256] 853111[1256] 853130[1674] -1 -2  SUtility:8998
716935[4711] -1 -2  SUtility:4711
563182[11934] -1 -2  SUtility:11934
821028[4188] -1 -2  SUtility:4188
711652[1151] -1 -2  SUtility:1151
853100[3348] 854782[1882] 854800[2720] 854842[261] -1 -2  SUtility:8211
851028[1046] 851099[627] 851236[523] 851285[418] 851581[1046] -1 -2  SUtility:3660
686864[1046] 686879[1046] -1 -2  SUtility:2092
686864[1046] 686879[1046] 854699[732] 854720[523] 854780[208] 854782[941] 854857[2508] -1 -2  SUtility:7004
717061[1674] 717063[1674] -1 -2  SUtility:3348
850304[1662] 853102[1360] 853420[3453] 854785[5124] -1 850304[1662] 853102[1360] 853420[3453] 854785[5124] -1 -2  SUtility:23198
701787[27018] -1 701787[27018] -1 -2  SUtility:54036
664919[732] 820842[1046] 821290[4184] 826625[732] 842450[784] -1 -2  SUtility:7478
851748[627] 853135[418] -1 853195[523] -1 -2  SUtility:1568
685049[313] 716714[523] 851080[627] 851161[627] 851234[941] -1 573350[418] 849057[941] -1 -2  SUtility:4390
717511[784] 845947[1046] 850945[732] -1 -2  SUtility:2562
704182[11414] -1 -2  SUtility:11414
826987[12564] 853375[627] -1 -2  SUtility:13191
685049[313] 716654[2093] 716671[418] 716714[523] 716746[523] 851028[1046] 851080[627] 851161[627] 851234[941] 851575[418] 851587[313] -1 -2  SUtility:7842
715863[45553] -1 -2  SUtility:45553
829083[4188] -1 -2  SUtility:4188
691467[1360] 691595[1256] -1 691467[1360] 691595[1256] -1 -2  SUtility:5232
829004[6282] -1 -2  SUtility:6282
821302[6280] -1 -2  SUtility:6280
821032[1464] -1 -2  SUtility:1464
850250[4188] -1 850250[4188] -1 -2  SUtility:8376
826987[12564] -1 -2  SUtility:12564
587650[22934] -1 -2  SUtility:22934
717562[1046] 748336[1151] 829321[732] -1 -2  SUtility:2929
714719[1674] -1 -2  SUtility:1674
567329[837] 567333[837] 850938[1151] 853855[1360] 854262[837] 854264[837] 854268[941] -1 -2  SUtility:6800
700002[6806] 850947[1046] 853325[4188] 853420[2092] -1 -2  SUtility:14132
650508[83671] -1 -2  SUtility:83671
851290[1778] 853212[836] -1 -2  SUtility:2614
531376[6282] -1 531376[6282] -1 531376[6282] -1 531376[6282] -1 531376[6282] -1 -2  SUtility:31410
829045[1570] -1 829336[939] -1 -2  SUtility:2509
704187[2508] 854823[1046] -1 -2  SUtility:3554
853364[837] 853992[1881] -1 -2  SUtility:2718
844372[680] 854540[1570] -1 -2  SUtility:2250
705757[2093] -1 -2  SUtility:2093
695167[3455] -1 -2  SUtility:3455
848302[1360] -1 -2  SUtility:1360
704180[8377] -1 -2  SUtility:8377
551928[13392] -1 -2  SUtility:13392
836517[2303] -1 -2  SUtility:2303
854358[1360] -1 -2  SUtility:1360
853102[2720] 854785[1464] -1 -2  SUtility:4184
821285[2092] 826803[4188] -1 -2  SUtility:6280
854707[15603] -1 -2  SUtility:15603
821302[4710] -1 -2  SUtility:4710
853100[1674] 854785[732] -1 -2  SUtility:2406
850752[1046] 854770[837] -1 853154[416] 854821[1046] -1 -2  SUtility:3345
545879[2617] 853250[8377] -1 -2  SUtility:10994
677733[3141] 716110[2093] -1 -2  SUtility:5234
853072[15603] -1 -2  SUtility:15603
854583[1256] -1 -2  SUtility:1256
601040[4711] 601042[3141] -1 601040[4711] 601042[3141] -1 -2  SUtility:15704
538981[4502] -1 -2  SUtility:4502
677830[1360] 678387[1046] 845962[994] 848926[449] 851077[1046] 851742[1360] 853109[1465] 853111[1256] 853128[1674] 853165[1046] 853261[3455] 853263[1046] -1 -2  SUtility:16197
850357[837] -1 -2  SUtility:837
829707[6276] 829857[2720] 829861[25128] 829863[4184] 829865[10471] 832720[2092] -1 -2  SUtility:50871
553863[15705] -1 553863[15705] -1 -2  SUtility:31410
835047[1779] 848596[680] 851315[2093] 853128[1674] -1 -2  SUtility:6226
587266[2092] -1 -2  SUtility:2092
684942[313] 716671[1254] 716746[1569] 851163[2508] -1 -2  SUtility:5644
565578[3559] -1 -2  SUtility:3559
849012[2303] 850357[837] -1 -2  SUtility:3140
540633[2722] 820306[5235] 850932[4397] -1 711682[10470] -1 -2  SUtility:22824
850932[4188] -1 -2  SUtility:4188
564687[1465] 820261[4397] -1 -2  SUtility:5862
510460[2931] -1 -2  SUtility:2931
716982[12040] -1 -2  SUtility:12040
743493[2617] -1 -2  SUtility:2617
850932[4188] 851287[418] -1 -2  SUtility:4606
716975[3976] -1 -2  SUtility:3976
832602[554] 832604[2303] 845127[889] 849301[554] 850747[1151] -1 -2  SUtility:5451
820441[3135] -1 -2  SUtility:3135
748289[1151] 861498[3664] -1 861498[3664] -1 748289[1151] -1 748289[1151] 861498[3664] -1 -2  SUtility:14445
820387[1046] 826741[2617] -1 -2  SUtility:3663
609492[2617] 609494[2617] -1 -2  SUtility:5234
718205[3141] 828997[2092] -1 -2  SUtility:5233
536440[10471] -1 -2  SUtility:10471
584830[12462] -1 -2  SUtility:12462
531560[4188] -1 -2  SUtility:4188
717888[1884] -1 -2  SUtility:1884
646711[3664] 651785[1046] 687768[5235] -1 -2  SUtility:9945
585395[4188] -1 -2  SUtility:4188
714567[2617] -1 -2  SUtility:2617
700992[7852] -1 -2  SUtility:7852
700000[9424] -1 -2  SUtility:9424
688098[1151] 821339[523] -1 -2  SUtility:1674
851077[1046] -1 -2  SUtility:1046
854782[941] 864880[1046] -1 -2  SUtility:1987
853698[837] 853767[1046] -1 -2  SUtility:1883
575279[627] 706167[941] 850625[1046] -1 -2  SUtility:2614
515823[28170] -1 -2  SUtility:28170
853085[313] 853096[5235] 853105[1046] -1 -2  SUtility:6594
706216[2722] -1 -2  SUtility:2722
849350[1046] -1 -2  SUtility:1046
820441[1254] 826897[5235] -1 -2  SUtility:6489
828963[6282] 828970[6282] 834880[732] -1 -2  SUtility:13296
646315[2931] -1 -2  SUtility:2931
748336[1046] 819721[1046] 820400[418] -1 -2  SUtility:2510
555262[313] 826610[732] 834880[732] 835754[627] -1 -2  SUtility:2404
854787[523] -1 -2  SUtility:523
827000[1254] 827007[837] -1 -2  SUtility:2091
716932[17277] -1 -2  SUtility:17277
849239[680] 850949[2720] 853385[732] 853426[732] -1 -2  SUtility:4864
657449[1883] 746375[1465] 820400[449] 990340[941] -1 -2  SUtility:4738
847649[345] -1 -2  SUtility:345
854575[1046] -1 -2  SUtility:1046
853379[1565] 853713[837] -1 853379[1565] 853713[837] -1 -2  SUtility:4804
851167[2511] -1 -2  SUtility:2511
557268[4080] 641412[1883] 840417[1570] -1 -2  SUtility:7533
854358[1360] -1 567215[941] 567329[837] -1 -2  SUtility:3138
509401[2092] 717127[1046] -1 -2  SUtility:3138
853702[523] 853767[1046] -1 -2  SUtility:1569
744530[8368] -1 744530[8368] -1 -2  SUtility:16736
613743[9424] 827009[1046] -1 -2  SUtility:10470
848605[1254] 849076[2720] -1 -2  SUtility:3974
510460[2931] 743821[627] -1 -2  SUtility:3558
554637[680] 606792[2092] 606972[1570] 821015[418] 832557[2092] 832559[2092] -1 -2  SUtility:8944
826610[732] 834877[732] -1 -2  SUtility:1464
829083[4188] -1 829083[4188] -1 -2  SUtility:8376
705115[6806] 845585[523] 850788[1151] -1 -2  SUtility:8480
835117[12564] -1 -2  SUtility:12564
853375[627] -1 853375[627] -1 -2  SUtility:1254
850370[1672] -1 -2  SUtility:1672
853102[2720] 854840[523] -1 -2  SUtility:3243
821302[6280] 821339[523] -1 -2  SUtility:6803
850370[1672] 850372[2196] -1 -2  SUtility:3868
748336[1151] 854298[732] -1 -2  SUtility:1883
845420[12462] -1 -2  SUtility:12462
835000[14658] -1 -2  SUtility:14658
852980[732] 853077[3664] -1 -2  SUtility:4396
851300[2093] -1 -2  SUtility:2093
850947[1108] 853102[2720] -1 850947[1108] 853102[2720] -1 -2  SUtility:7656
851152[3141] -1 851152[3141] -1 -2  SUtility:6282
831946[784] 839594[4186] 850310[784] 854782[941] -1 -2  SUtility:6695
567333[837] 850942[941] 851750[627] -1 -2  SUtility:2405
718405[6700] -1 -2  SUtility:6700
560354[4188] -1 -2  SUtility:4188
853100[3348] -1 -2  SUtility:3348
700002[6806] -1 -2  SUtility:6806
851279[20839] -1 -2  SUtility:20839
687907[5235] -1 -2  SUtility:5235
748297[3350] 748300[2303] 748302[3350] -1 -2  SUtility:9003
717003[6281] -1 -2  SUtility:6281
601240[20839] -1 -2  SUtility:20839
839902[5759] -1 -2  SUtility:5759
853362[418] 854300[732] 854497[627] -1 686864[2092] 714755[941] 853102[2720] 854767[523] 854815[837] -1 -2  SUtility:8890
716928[2617] 849807[3769] 853702[523] -1 -2  SUtility:6909
852987[5230] 853162[2092] -1 -2  SUtility:7322
821373[4188] -1 -2  SUtility:4188
853102[1360] 854785[732] -1 -2  SUtility:2092
845962[994] 846119[889] 849344[1989] -1 -2  SUtility:3872
567215[941] 567329[837] 567333[837] 684762[2092] 684785[1046] 853726[1046] -1 854262[837] 854264[837] 854268[941] -1 -2  SUtility:9414
839611[9424] 851737[626] -1 -2  SUtility:10050
832655[7851] -1 -2  SUtility:7851
564387[680] 570873[1465] 580240[292] 602388[2093] 846110[1779] 850792[523] 851075[784] 851097[1151] 851748[680] 853113[732] 853732[1046] 854579[313] 854585[261] -1 -2  SUtility:11799
717329[13509] -1 -2  SUtility:13509
601040[9422] -1 -2  SUtility:9422
664919[732] 826612[523] 826615[732] 826617[627] -1 826908[837] -1 -2  SUtility:3451
851317[1046] 851750[627] -1 -2  SUtility:1673
853321[12564] -1 -2  SUtility:12564
851748[627] 853135[418] 853195[523] 853379[1565] -1 -2  SUtility:3133
680356[7643] 851082[2093] 853212[836] -1 -2  SUtility:10572
846391[3453] 848986[2302] -1 -2  SUtility:5755
826610[732] 834880[732] -1 -2  SUtility:1464
849404[3350] -1 -2  SUtility:3350
576890[837] 716654[2303] -1 -2  SUtility:3140
602377[468] 639217[939] 645875[832] 649730[876] 668804[783] 692821[626] 692868[250] 702927[624] -1 -2  SUtility:5398
826801[523] 826810[4184] 832332[185] 832347[185] 832351[185] -1 -2  SUtility:5262
854782[1882] -1 -2  SUtility:1882
600995[4184] -1 -2  SUtility:4184
844394[6282] -1 -2  SUtility:6282
548525[2617] -1 -2  SUtility:2617
851152[3350] -1 -2  SUtility:3350
680369[15705] -1 -2  SUtility:15705
547081[1570] 554170[837] 564449[1570] 694274[3140] -1 -2  SUtility:7117
854075[732] 854345[4186] -1 -2  SUtility:4918
585397[4188] 716926[2931] -1 -2  SUtility:7119
821315[20940] 821341[20940] -1 -2  SUtility:41880
714755[941] 853100[3348] -1 -2  SUtility:4289
567215[1882] 567329[1674] 853113[1464] -1 -2  SUtility:5020
852987[1046] 853214[7329] -1 -2  SUtility:8375
712096[13404] -1 -2  SUtility:13404
850942[941] 850949[1360] 853420[1046] -1 -2  SUtility:3347
718210[2303] -1 -2  SUtility:2303
551495[11414] 551500[7329] -1 -2  SUtility:18743
711280[554] 712124[680] -1 -2  SUtility:1234
546136[5646] 577495[6900] 839795[3762] -1 546136[5646] 577495[6900] 839795[3762] -1 -2  SUtility:32616
821339[1046] -1 821305[2092] -1 821315[20940] -1 -2  SUtility:24078
820773[1473] 853072[15603] -1 -2  SUtility:17076
829752[2092] -1 -2  SUtility:2092
684762[1046] 853244[732] 854172[1046] 854352[1360] 854354[208] 854536[313] -1 -2  SUtility:4705
849312[1989] -1 -2  SUtility:1989
508942[29217] -1 -2  SUtility:29217
573258[1464] 583947[1254] 820235[680] -1 -2  SUtility:3398
829325[6282] 829332[1674] 829334[2092] -1 -2  SUtility:10048
546123[7329] -1 -2  SUtility:7329
581761[2092] -1 -2  SUtility:2092
821305[10460] 821339[1046] -1 -2  SUtility:11506
743515[7853] -1 -2  SUtility:7853
828989[5235] -1 -2  SUtility:5235
826610[732] 834877[1464] -1 -2  SUtility:2196
854767[523] 854857[418] -1 -2  SUtility:941
512420[18745] 832786[730] -1 -2  SUtility:19475
685049[313] 716654[2093] 716746[523] 851028[1046] 851080[627] 851161[627] -1 -2  SUtility:5229
695193[5549] -1 -2  SUtility:5549
844347[1046] -1 -2  SUtility:1046
837483[523] 839386[837] -1 -2  SUtility:1360
556216[523] 556218[1989] -1 556216[523] 556218[1989] -1 556216[523] 556218[1989] -1 -2  SUtility:7536
587028[7329] -1 -2  SUtility:7329
838855[2303] -1 -2  SUtility:2303
853852[313] 854262[837] -1 853994[627] 854358[1360] 854549[523] -1 -2  SUtility:3660
845962[994] 849010[261] 853128[1674] -1 -2  SUtility:2929
851163[627] 851165[941] -1 -2  SUtility:1568
646499[5026] -1 -2  SUtility:5026
833800[25028] -1 -2  SUtility:25028
844439[12558] -1 -2  SUtility:12558
753657[1360] 753661[1360] 834880[1464] -1 -2  SUtility:4184
748338[3350] -1 -2  SUtility:3350
850758[1570] -1 -2  SUtility:1570
821320[1778] -1 -2  SUtility:1778
853420[2092] -1 -2  SUtility:2092
839695[39689] -1 -2  SUtility:39689
629264[3978] 716971[2303] -1 -2  SUtility:6281
826921[836] 826994[836] -1 -2  SUtility:1672
678633[25028] 859927[2093] -1 -2  SUtility:27121
850945[732] 853454[1884] -1 -2  SUtility:2616
851082[2093] 853366[523] -1 -2  SUtility:2616
696629[17698] -1 696629[17698] -1 -2  SUtility:35396
851742[1360] 853165[1046] -1 -2  SUtility:2406
851748[627] 853242[418] -1 -2  SUtility:1045
680371[20942] -1 -2  SUtility:20942
696470[1046] 819727[12462] 819811[3141] -1 -2  SUtility:16649
531314[4711] 716945[4184] 834880[732] -1 -2  SUtility:9627
821277[4184] -1 -2  SUtility:4184
711297[2722] -1 -2  SUtility:2722
854802[941] 855151[523] 855153[732] -1 -2  SUtility:2196
559726[1360] -1 -2  SUtility:1360
684942[313] 685049[313] 851161[627] -1 -2  SUtility:1253
534198[5444] -1 -2  SUtility:5444
572433[3140] 705985[1046] 853212[1672] -1 -2  SUtility:5858
711205[1151] -1 -2  SUtility:1151
854517[1360] -1 -2  SUtility:1360
853077[3664] -1 852980[732] -1 -2  SUtility:4396
532072[6282] -1 -2  SUtility:6282
846067[1151] 849738[1569] -1 -2  SUtility:2720
651777[1151] 852987[1046] 853342[2093] 858680[2093] -1 -2  SUtility:6383
854707[15603] -1 -2  SUtility:15603
850790[1568] 853865[836] -1 -2  SUtility:2404
594680[12462] -1 -2  SUtility:12462
581489[8375] -1 -2  SUtility:8375
826745[3664] -1 -2  SUtility:3664
567327[941] 684785[1046] 854075[732] 854549[523] -1 -2  SUtility:3242
834871[2092] 834873[4188] -1 -2  SUtility:6280
854352[1360] 854853[2093] 864880[1046] -1 -2  SUtility:4499
829765[554] 851292[837] -1 -2  SUtility:1391
828995[523] 829747[20839] -1 536866[1778] -1 -2  SUtility:23140
552205[1674] -1 552205[1674] -1 -2  SUtility:3348
717777[3664] -1 -2  SUtility:3664
838842[523] 840483[1674] -1 -2  SUtility:2197
587547[15603] -1 -2  SUtility:15603
531895[941] 717427[2303] 849117[3978] 849295[1046] 853400[1046] -1 -2  SUtility:9314
685049[313] 716671[418] 716714[523] 716746[523] 851161[627] -1 -2  SUtility:2404
853100[3348] 864880[1046] -1 -2  SUtility:4394
537967[14556] -1 -2  SUtility:14556
853454[1884] -1 -2  SUtility:1884
774678[4397] -1 -2  SUtility:4397
685049[313] 851080[627] 851234[941] -1 -2  SUtility:1881
587530[3664] -1 -2  SUtility:3664
854857[418] -1 -2  SUtility:418
839913[3350] -1 -2  SUtility:3350
853730[1570] -1 -2  SUtility:1570
839313[4188] -1 -2  SUtility:4188
851326[1046] 853090[8376] 853096[5235] 853105[1046] -1 -2  SUtility:15703
852980[732] 853077[3664] -1 -2  SUtility:4396
853100[1674] 854785[732] -1 -2  SUtility:2406
714715[3141] 853072[15603] -1 -2  SUtility:18744
853383[627] 853471[627] 854637[313] -1 821017[1151] 851101[784] 851129[554] 853263[1151] -1 -2  SUtility:5207
535621[5235] -1 -2  SUtility:5235
713592[12462] -1 -2  SUtility:12462
687845[1046] 746386[18745] 853705[523] 853735[1360] 854210[1046] -1 -2  SUtility:22720
857830[16754] -1 -2  SUtility:16754
855209[1674] -1 -2  SUtility:1674
850942[941] 850947[523] 853465[376] -1 -2  SUtility:1840
853100[3348] -1 -2  SUtility:3348
712124[680] 712126[3400] -1 712124[680] 712126[3400] -1 -2  SUtility:8160
851757[732] 853072[15603] -1 -2  SUtility:16335
853094[4188] -1 -2  SUtility:4188
853096[5235] -1 -2  SUtility:5235
851155[3141] -1 -2  SUtility:3141
848729[44925] -1 -2  SUtility:44925
691424[732] 850942[941] 853454[1884] 853698[837] 853713[837] -1 -2  SUtility:5231
835167[554] 848596[680] 853310[627] -1 -2  SUtility:1861
828980[627] -1 829019[1464] -1 -2  SUtility:2091
844394[5862] -1 -2  SUtility:5862
644665[4188] -1 -2  SUtility:4188
850947[1046] 850949[2720] 853152[1046] -1 -2  SUtility:4812
826702[1674] -1 -2  SUtility:1674
826184[2617] 844638[1570] -1 -2  SUtility:4187
826589[8370] -1 -2  SUtility:8370
853096[5235] -1 -2  SUtility:5235
535092[4188] -1 535092[4188] -1 -2  SUtility:8376
828952[2303] 853130[1674] -1 -2  SUtility:3977
544833[20420] 680369[10470] -1 -2  SUtility:30890
843470[1308] -1 -2  SUtility:1308
765862[2074] -1 765862[2074] -1 -2  SUtility:4148
582942[5235] 854842[1305] -1 582942[10470] 854842[2610] -1 -2  SUtility:19620
850942[941] 853454[3768] -1 -2  SUtility:4709
853707[2093] -1 853730[1570] -1 -2  SUtility:3663
829760[8900] 847947[732] -1 -2  SUtility:9632
826872[523] 826876[418] -1 -2  SUtility:941
853321[7329] -1 -2  SUtility:7329
853100[3348] 854787[523] 854840[523] 855016[1046] -1 -2  SUtility:5440
600502[26075] -1 -2  SUtility:26075
743819[627] 743821[627] 744044[1880] 831097[1570] 854707[15603] -1 -2  SUtility:20307
821277[2092] 821292[627] -1 -2  SUtility:2719
509041[26075] -1 -2  SUtility:26075
840483[1674] -1 -2  SUtility:1674
840760[26075] -1 -2  SUtility:26075
564247[2617] 850947[2092] 854296[3141] 854551[1570] -1 854309[1569] -1 -2  SUtility:10989
678104[3664] -1 -2  SUtility:3664
531074[810] 569534[732] 837286[345] 850304[554] 854515[732] -1 -2  SUtility:3173
826610[732] 834880[732] -1 -2  SUtility:1464
826610[732] 829852[941] -1 826563[732] 834880[732] -1 -2  SUtility:3137
853227[523] -1 -2  SUtility:523
838865[5549] -1 -2  SUtility:5549
853677[1046] 853698[837] 853702[523] -1 -2  SUtility:2406
854227[3141] 854298[732] -1 -2  SUtility:3873
584907[9422] -1 -2  SUtility:9422
829767[2303] -1 -2  SUtility:2303
718203[1360] -1 -2  SUtility:1360
716982[3350] 717867[1778] -1 -2  SUtility:5128
578178[8370] 578810[5230] -1 -2  SUtility:13600
849468[1465] 854585[261] -1 567327[941] -1 -2  SUtility:2667
704180[13509] -1 -2  SUtility:13509
678104[7329] -1 -2  SUtility:7329
551984[5022] -1 -2  SUtility:5022
854716[1046] 854722[627] -1 854716[1046] 854722[627] -1 -2  SUtility:3346
853072[15603] -1 -2  SUtility:15603
850790[784] 853865[418] -1 -2  SUtility:1202
839313[8376] -1 -2  SUtility:8376
853728[1360] -1 -2  SUtility:1360
849807[3769] -1 -2  SUtility:3769
826814[1465] 828974[1046] -1 -2  SUtility:2511
853282[4188] 853400[1046] -1 -2  SUtility:5234
684513[20942] -1 -2  SUtility:20942
554277[1151] -1 709820[1674] -1 -2  SUtility:2825
582942[5235] -1 -2  SUtility:5235
829720[1570] -1 -2  SUtility:1570
864880[1046] -1 864880[1046] -1 864880[1046] -1 -2  SUtility:3138
821309[6282] 821341[4188] -1 -2  SUtility:10470
851742[1465] 853165[1151] -1 -2  SUtility:2616
835117[9424] 850387[837] -1 -2  SUtility:10261
852985[1570] -1 -2  SUtility:1570
711307[523] 744260[2092] -1 -2  SUtility:2615
850947[1046] 853420[2092] -1 -2  SUtility:3138
851028[1046] 851097[1046] -1 -2  SUtility:2092
711509[3141] -1 -2  SUtility:3141
704182[9424] -1 -2  SUtility:9424
829321[732] 839600[523] -1 -2  SUtility:1255
717847[941] 821290[4184] 829321[732] -1 -2  SUtility:5857
851135[1046] -1 -2  SUtility:1046
839999[397] 840001[397] 861498[3664] -1 -2  SUtility:4458
533737[2617] -1 -2  SUtility:2617
850726[261] 850792[732] 851750[627] 853210[418] 853242[418] -1 -2  SUtility:2456
834918[4188] -1 -2  SUtility:4188
853767[1046] -1 853730[1570] -1 -2  SUtility:2616
508287[1046] 644692[2092] -1 -2  SUtility:3138
832602[554] 832604[2303] -1 832602[554] 832604[2303] -1 -2  SUtility:5714
716155[837] 821307[198] 821309[3141] 833352[2512] -1 -2  SUtility:6688
852978[2617] 852980[732] 853077[3664] -1 -2  SUtility:7013
853113[732] 854352[1360] 854354[416] 854536[313] 854577[1570] -1 -2  SUtility:4391
677448[7328] -1 -2  SUtility:7328
587317[837] 826561[418] -1 -2  SUtility:1255
534599[12462] 714734[5235] -1 -2  SUtility:17697
523606[8790] -1 -2  SUtility:8790
851326[1046] -1 -2  SUtility:1046
850947[1046] 850949[2720] 853422[418] -1 -2  SUtility:4184
839347[1674] 851285[313] -1 -2  SUtility:1987
540597[2512] -1 -2  SUtility:2512
716654[2093] 851028[1046] -1 716671[418] 851131[627] 851163[627] -1 -2  SUtility:4811
853094[4188] -1 -2  SUtility:4188
853342[4186] -1 -2  SUtility:4186
545032[40736] -1 545032[40736] -1 -2  SUtility:81472
677941[2093] 835064[836] 844355[784] 851024[4184] 851581[1046] -1 677941[2093] 835064[836] 844355[784] 851024[4184] 851581[1046] -1 -2  SUtility:17886
836517[6909] -1 -2  SUtility:6909
854722[627] -1 -2  SUtility:627
587266[4184] -1 -2  SUtility:4184
612762[1465] 705740[1881] -1 -2  SUtility:3346
687475[4186] 853767[1046] 853930[627] -1 -2  SUtility:5859
832154[1674] -1 -2  SUtility:1674
829032[1046] 829042[5235] -1 -2  SUtility:6281
551954[1046] 577490[837] 845476[1046] -1 -2  SUtility:2929
612762[1465] 828995[523] 835743[941] -1 612762[1465] 828995[523] 835743[941] -1 -2  SUtility:5858
535617[19792] 573230[1674] 578823[1046] -1 -2  SUtility:22512
851167[4185] 851232[732] 851290[837] -1 -2  SUtility:5754
857570[1360] -1 857268[1360] -1 -2  SUtility:2720
683182[6282] 826612[523] 826615[732] 826617[627] 826619[732] 826621[1046] -1 -2  SUtility:9942
850792[523] 853330[627] 853994[627] 853996[837] 854148[418] 854264[837] 854268[941] -1 -2  SUtility:4810
857568[1046] 857570[1360] -1 -2  SUtility:2406
851326[1046] 852978[2617] 852980[732] 853077[3664] 853085[939] 853094[4188] 853096[5235] 853105[1046] -1 -2  SUtility:19467
854782[941] 854795[3141] 854853[2093] -1 -2  SUtility:6175
537487[7853] 853282[8376] -1 -2  SUtility:16229
547255[1360] 684093[1046] -1 -2  SUtility:2406
601690[18848] -1 -2  SUtility:18848
558192[554] 685049[313] 716714[523] 851080[627] 851161[627] 851234[941] 851575[418] 851587[313] -1 851028[1046] -1 -2  SUtility:5362
510445[8377] -1 -2  SUtility:8377
820240[1046] -1 -2  SUtility:1046
535672[2617] 578178[837] 579545[941] 613645[3455] 684108[2303] 696132[1883] 717860[1674] 718377[3350] 746365[994] 821277[2092] 838372[2617] -1 -2  SUtility:22763
697469[3141] -1 -2  SUtility:3141
564380[732] 686857[1256] 851232[732] -1 851101[732] 851290[837] -1 -2  SUtility:4289
850947[523] 853152[1046] -1 -2  SUtility:1569
820192[1570] 844297[732] -1 -2  SUtility:2302
576235[3769] 851082[2093] 851759[835] -1 -2  SUtility:6697
844409[16650] -1 -2  SUtility:16650
743493[2617] 826610[732] -1 -2  SUtility:3349
687847[627] 844342[313] 853135[418] 853865[418] 854125[1360] 854300[732] 854579[313] -1 -2  SUtility:4181
700606[28170] -1 -2  SUtility:28170
826610[732] 829390[1360] 834877[732] -1 -2  SUtility:2824
512425[10471] -1 512425[10471] -1 -2  SUtility:20942
851326[2092] 853094[8376] -1 -2  SUtility:10468
846391[1046] 850739[418] 851313[2093] 851585[837] 853162[1046] -1 -2  SUtility:5440
851317[1046] -1 -2  SUtility:1046
658012[1672] -1 -2  SUtility:1672
826715[732] 826835[1674] -1 -2  SUtility:2406
712544[1883] -1 -2  SUtility:1883
587557[10992] -1 -2  SUtility:10992
748304[2303] -1 -2  SUtility:2303
601040[9422] 601042[6282] -1 -2  SUtility:15704
826610[732] 834880[732] -1 -2  SUtility:1464
850949[1360] -1 -2  SUtility:1360
563262[7853] -1 -2  SUtility:7853
716932[6177] -1 716932[6177] -1 -2  SUtility:12354
684093[1046] -1 684093[1046] -1 -2  SUtility:2092
712096[13404] -1 -2  SUtility:13404
567215[941] 567329[837] -1 -2  SUtility:1778
821401[732] 826837[627] 826876[418] -1 -2  SUtility:1777
850947[1046] 850949[1360] 853420[1046] -1 -2  SUtility:3452
839907[17800] -1 -2  SUtility:17800
853113[2196] 853698[837] -1 -2  SUtility:3033
585395[4188] -1 -2  SUtility:4188
701787[21886] -1 -2  SUtility:21886
537468[4188] -1 -2  SUtility:4188
540035[5759] 600989[6282] -1 -2  SUtility:12041
858850[3138] 859117[1046] -1 -2  SUtility:4184
829398[16650] -1 -2  SUtility:16650
852987[2092] 853137[1570] 853162[1046] -1 852987[2092] 853137[1570] 853162[1046] -1 -2  SUtility:9416
601542[12462] -1 -2  SUtility:12462
853263[1046] -1 -2  SUtility:1046
826610[732] 834877[732] 834880[2196] -1 -2  SUtility:3660
846175[29217] -1 -2  SUtility:29217
829006[5234] -1 -2  SUtility:5234
535681[17584] -1 -2  SUtility:17584
851161[627] -1 685049[313] 716714[523] -1 -2  SUtility:1463
837288[208] 854230[5235] 854495[627] -1 -2  SUtility:6070
632146[1151] 850291[313] -1 -2  SUtility:1464
717560[2617] 717622[4083] 856848[3036] -1 -2  SUtility:9736
826608[939] -1 826608[626] -1 826608[1565] -1 826608[1565] -1 -2  SUtility:4695
861895[10470] -1 854729[4711] -1 -2  SUtility:15181
685049[313] 851080[627] 851161[627] -1 -2  SUtility:1567
850672[6596] -1 -2  SUtility:6596
853762[5235] -1 -2  SUtility:5235
697304[3978] -1 -2  SUtility:3978
677830[1360] 848926[898] 849010[261] 853128[1674] 853160[732] 853165[1046] 853263[1046] -1 -2  SUtility:7017
849325[1360] -1 -2  SUtility:1360
550964[940] 851270[2617] -1 -2  SUtility:3557
684942[313] 716671[418] 716714[523] 851131[627] -1 -2  SUtility:1881
835621[5235] -1 -2  SUtility:5235
819412[1360] -1 -2  SUtility:1360
837873[627] 849468[1465] 854787[523] -1 -2  SUtility:2615
826610[732] 829366[1360] 834877[732] -1 -2  SUtility:2824
668281[680] 851122[889] 851326[1046] 853105[1046] 854152[941] 854515[732] 854532[837] -1 -2  SUtility:6171
850945[732] 853360[2093] -1 -2  SUtility:2825
826908[837] 837483[523] 837485[627] 837490[523] -1 -2  SUtility:2510
829045[1674] 851150[3141] -1 -2  SUtility:4815
855183[4396] -1 -2  SUtility:4396
748297[10050] 748300[9212] 748302[3350] 748338[3350] 753507[2300] 753513[4704] -1 -2  SUtility:32966
857268[1360] -1 857268[1360] -1 -2  SUtility:2720
854118[1360] -1 854146[1360] -1 -2  SUtility:2720
643867[29217] 643897[4711] -1 -2  SUtility:33928
712237[15706] -1 -2  SUtility:15706
670182[7329] -1 -2  SUtility:7329
835713[41678] -1 774674[1674] -1 -2  SUtility:43352
